Resolved_Position,Raw_Wikipedia_Position,Override_Flag,Position,Name,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,rating21,IsLowInvolvement,Def Score Z,Att Score Z,Final Position
Unknown,Unknown,False,Midfielder,Dennis Appiah,1556.0,634.0,861.0,1594.3,10582.0,5626.0,323.0,368.0,1869.0,251.0,344.0,1501.1,56.0,123.0,915.0,2.0,1.1,11.0,50.0,14.0,5.0,79.0,24.0,21.0,0.0,2.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,57.0,30.0,36.0,14.0,7.0,32.0,59.0,1005.6,27.0,296.0,103.0,691.6,155.0,99.0,42.0,33.0,7.0,0.0,26.0,21.0,78.0,70.0,0.0,1068.0,55.0,347.0,493.0,293.0,15.0,881.0,14.0,22.0,716.7,16.0,0.0,534.0,2657.0,1502.0,75.0,32.0,2.0,13.0,18.0,584.0,522.0,1949.8,27.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.1,0.1,72.0,False,1.2698041756456369,0.099216651595921,Defender
Unknown,Unknown,False,Low Involvement,Dennis Borkowski,11.0,5.0,7.0,83.3,107.0,0.0,1.0,3.0,50.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,5.0,5.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,7.0,32.0,6.0,0.0,0.0,0.0,1.0,0.0,11.0,9.0,154.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,True,-1.3298997070309386,-1.1464714444251818,Midfielder
Unknown,Unknown,False,Low Involvement,Dennis Geiger,658.0,292.0,354.0,720.1,5954.0,1812.0,110.0,120.0,793.4,124.0,140.0,771.7,52.0,81.0,592.5,1.0,1.8,14.0,32.0,5.0,0.0,40.0,24.0,15.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,12.0,3.0,6.0,13.0,183.3,7.0,145.0,45.0,264.8,27.0,79.0,39.0,9.0,0.0,0.0,9.0,5.0,23.0,1.0,0.0,408.0,7.0,60.0,248.0,127.0,7.0,363.0,4.0,5.0,350.0,4.0,0.0,268.0,1481.0,676.0,35.0,12.0,2.0,2.0,5.0,298.0,266.0,796.1,12.0,1.0,0.0,0.0,7.0,3.0,4.0,1.0,0.2,0.2,72.0,True,-0.6845279192484909,-0.3874807628563858,Midfielder
Unknown,Unknown,False,Low Involvement,Dennis Man,699.0,220.0,261.0,1214.9,3595.0,999.0,119.0,135.0,1277.8,78.0,94.0,1153.3,19.0,23.0,796.7,1.0,0.3,4.0,20.0,9.0,3.0,28.0,16.0,12.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,6.0,4.0,1.0,6.0,24.0,300.0,18.0,114.0,23.0,280.8,27.0,55.0,32.0,7.0,0.0,0.0,7.0,6.0,17.0,5.0,0.0,348.0,6.0,53.0,170.0,159.0,32.0,346.0,13.0,17.0,633.4,13.0,2.0,248.0,1586.0,854.0,41.0,16.0,4.0,17.0,14.0,336.0,259.0,1073.4,56.0,2.0,0.0,0.0,19.0,6.0,1.0,0.0,2.0,2.0,76.0,True,-0.5806631676067447,-0.4296469118324301,Midfielder
Unknown,Unknown,False,Low Involvement,Dennis Praet,718.0,248.0,313.0,1075.3,3875.0,850.0,135.0,150.0,1266.4,92.0,119.0,901.9,14.0,30.0,410.1,1.0,0.7000000000000001,7.0,10.0,7.0,2.0,20.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,5.0,6.0,1.0,6.0,14.0,466.6,8.0,132.0,32.0,405.4,36.0,64.0,32.0,14.0,2.0,0.0,12.0,9.0,21.0,3.0,0.0,393.0,6.0,59.0,175.0,178.0,26.0,388.0,10.0,16.0,583.3,11.0,1.0,249.0,1203.0,689.0,36.0,11.0,3.0,10.0,13.0,358.0,276.0,1075.6,58.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.5,0.5,76.0,True,-0.2889016446074409,-0.7055135814045159,Midfielder
Unknown,Unknown,False,Low Involvement,Dereck Kutesa,687.0,105.0,156.0,1469.2,1546.0,345.0,62.0,79.0,1514.2,40.0,56.0,1333.1,3.0,9.0,250.0,2.0,0.7,8.0,7.0,4.0,1.0,13.0,16.0,11.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,7.0,3.0,5.0,4.0,17.0,208.3,13.0,128.0,24.0,626.5,48.0,41.0,39.0,16.0,1.0,0.0,15.0,6.0,21.0,2.0,0.0,273.0,5.0,39.0,118.0,148.0,27.0,270.0,19.0,33.0,1020.0,20.0,0.0,215.0,1536.0,1000.0,49.0,14.0,12.0,17.0,27.0,308.0,202.0,1778.4,61.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,1.1,1.1,68.0,True,-0.661022459188124,-0.7541118548006347,Midfielder
Unknown,Unknown,False,Midfielder,Deyovaisio Zeefuik,905.0,370.0,489.0,1606.1,6935.0,2299.0,151.0,183.0,1769.4,166.0,216.0,1431.4,46.0,68.0,1004.3,0.0,1.6,14.0,24.0,16.0,10.0,31.0,27.0,23.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,12.0,3.0,4.0,4.0,17.0,233.3,13.0,220.0,61.0,535.7,99.0,81.0,40.0,31.0,2.0,0.0,29.0,8.0,27.0,32.0,0.0,631.0,38.0,184.0,305.0,187.0,26.0,534.0,13.0,32.0,518.3,14.0,1.0,312.0,1682.0,910.0,46.0,18.0,5.0,12.0,11.0,398.0,337.0,1781.5,22.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,75.0,False,-0.370142390941084,-0.4203560654478779,Midfielder
Unknown,Unknown,False,Low Involvement,Deyverson,874.0,155.0,310.0,1470.9,3155.0,1052.0,71.0,129.0,1406.2,51.0,98.0,1483.3,28.0,60.0,956.1,3.0,1.6,7.0,24.0,8.0,3.0,22.0,17.0,13.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,8.0,6.0,4.0,2.0,2.0,4.0,14.0,300.0,10.0,171.0,50.0,517.8,15.0,84.0,72.0,18.0,0.0,0.0,18.0,10.0,18.0,13.0,0.0,443.0,13.0,58.0,226.0,175.0,31.0,433.0,6.0,15.0,433.3,6.0,2.0,202.0,618.0,258.0,14.0,2.0,2.0,28.0,13.0,530.0,301.0,1567.6,80.0,1.0,0.0,0.0,14.0,2.0,4.0,0.0,1.7,1.7,74.0,True,-0.4690122323200021,-0.4818185876841457,Midfielder
Unknown,Unknown,False,Defender,Diadie Samassékou,2563.0,1151.0,1372.0,2581.3,21894.0,4349.0,444.0,512.0,2684.7,523.0,605.0,2643.5,155.0,201.0,2341.2,2.0,1.0,9.0,98.0,8.0,3.0,87.0,37.0,29.0,1.0,2.0,2.0,1.0,2.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,75.0,45.0,26.0,43.0,6.0,26.0,81.0,995.3,55.0,463.0,153.0,1063.9,144.0,259.0,60.0,52.0,12.0,0.0,40.0,68.0,143.0,76.0,0.0,1724.0,66.0,427.0,1061.0,317.0,12.0,1708.0,28.0,40.0,1483.3,28.0,1.0,1055.0,4306.0,1701.0,75.0,19.0,2.0,21.0,23.0,1102.0,1015.0,2850.6,42.0,0.0,0.0,0.0,15.0,1.0,3.0,0.0,0.5,0.5,76.0,False,1.8276181247032188,0.5115872949718113,Defender
Unknown,Unknown,False,Defender,Didier Ibrahim Ndong,2610.0,1317.0,1521.0,2498.5,26914.0,6211.0,469.0,518.0,2619.9,612.0,671.0,2640.1,222.0,292.0,2078.4,1.0,1.0,9.0,115.0,7.0,1.0,118.0,27.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,30.0,33.0,3.0,21.0,63.0,1051.5,42.0,438.0,151.0,988.0,168.0,228.0,42.0,46.0,8.0,0.0,38.0,45.0,111.0,32.0,1.0,1771.0,65.0,497.0,1242.0,183.0,10.0,1742.0,21.0,32.0,1258.4,24.0,0.0,1180.0,7052.0,3190.0,106.0,24.0,2.0,24.0,31.0,1390.0,1266.0,2637.9,31.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.1,0.1,75.0,False,1.642806444978584,0.7131271934674802,Forward
Unknown,Unknown,False,Defender,Diego Carlos,2788.0,1742.0,1919.0,2962.6,40632.0,11245.0,417.0,438.0,3119.1,918.0,953.0,3090.6,394.0,507.0,2441.1,0.0,0.5,6.0,65.0,1.0,0.0,50.0,15.0,12.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,20.0,21.0,7.0,0.0,10.0,20.0,666.6,10.0,204.0,72.0,1131.6,113.0,82.0,9.0,47.0,27.0,1.0,20.0,26.0,54.0,142.0,1.0,2174.0,368.0,1234.0,961.0,46.0,23.0,2130.0,10.0,10.0,700.0,10.0,0.0,1535.0,5575.0,2290.0,32.0,3.0,0.0,4.0,1.0,1646.0,1626.0,3261.5,4.0,1.0,0.0,0.0,15.0,5.0,11.0,1.0,0.8,0.8,83.0,False,0.5690476475959496,-0.1023232468997478,Defender
Unknown,Unknown,False,Low Involvement,Diego Costa,208.0,56.0,73.0,488.7,801.0,77.0,39.0,48.0,529.6,11.0,15.0,290.0,4.0,4.0,200.0,0.0,0.2,4.0,1.0,4.0,0.0,4.0,9.0,7.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,100.0,2.0,30.0,6.0,111.1,3.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,99.0,2.0,6.0,44.0,53.0,20.0,99.0,0.0,0.0,0.0,0.0,0.0,51.0,168.0,73.0,4.0,2.0,3.0,7.0,6.0,119.0,90.0,445.4,28.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,1.5,0.7000000000000001,80.0,True,-1.1256960227565016,-0.943502184947274,Midfielder
Unknown,Unknown,False,Midfielder,Diego Demme,1590.0,1118.0,1251.0,2065.9,20433.0,4261.0,489.0,515.0,2194.5,468.0,513.0,2109.8,138.0,178.0,1806.9,3.0,1.6,18.0,113.0,14.0,2.0,68.0,36.0,31.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,24.0,29.0,9.0,18.0,63.0,495.4,45.0,427.0,125.0,761.3,134.0,215.0,78.0,16.0,1.0,0.0,15.0,17.0,79.0,23.0,0.0,1419.0,55.0,326.0,888.0,283.0,24.0,1396.0,4.0,7.0,400.0,4.0,0.0,1024.0,4591.0,2131.0,102.0,33.0,3.0,8.0,19.0,1155.0,1089.0,2163.3,28.0,2.0,0.0,0.0,14.0,5.0,6.0,0.0,1.4,1.4,78.0,False,0.5996047456744268,0.614501285693004,Forward
Unknown,Unknown,False,Midfielder,Diego Farias,1514.0,537.0,660.0,2333.4,10126.0,2026.0,233.0,273.0,2441.7,231.0,272.0,2459.7,67.0,89.0,1759.5,2.0,3.0,31.0,29.0,21.0,4.0,62.0,52.0,41.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,5.0,2.0,5.0,3.0,19.0,250.0,16.0,199.0,47.0,712.7,45.0,86.0,68.0,17.0,0.0,0.0,17.0,13.0,25.0,3.0,0.0,799.0,6.0,88.0,369.0,391.0,81.0,786.0,24.0,33.0,1250.0,27.0,0.0,617.0,3218.0,1687.0,104.0,21.0,28.0,27.0,12.0,837.0,659.0,2269.3,106.0,4.0,0.0,0.0,32.0,10.0,5.0,0.0,3.2,3.2,71.0,False,-0.4837031448577314,0.3357758941564405,Midfielder
Unknown,Unknown,False,Defender,Diego Godín,2508.0,1285.0,1499.0,2356.9,29479.0,10769.0,322.0,356.0,2547.2,674.0,732.0,2569.9,281.0,390.0,1930.0,0.0,0.4,7.0,81.0,3.0,1.0,67.0,20.0,19.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,33.0,48.0,14.0,0.0,21.0,43.0,1166.7,22.0,276.0,103.0,1057.4,179.0,90.0,7.0,51.0,21.0,0.0,30.0,44.0,106.0,184.0,1.0,1844.0,302.0,1031.0,867.0,76.0,26.0,1756.0,14.0,14.0,1100.0,14.0,0.0,1084.0,6578.0,3906.0,95.0,21.0,1.0,4.0,6.0,1165.0,1126.0,2687.8,10.0,1.0,0.0,0.0,11.0,4.0,3.0,0.0,0.6000000000000001,0.6000000000000001,85.0,False,1.753282107262308,0.129947912714055,Defender
Unknown,Unknown,False,Midfielder,Diego González,1280.0,656.0,726.0,1523.5,14441.0,4489.0,164.0,172.0,1602.8,373.0,387.0,1549.6,115.0,159.0,1172.8,0.0,0.1,1.0,21.0,0.0,0.0,31.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,9.0,5.0,2.0,4.0,11.0,200.0,7.0,130.0,44.0,505.2,82.0,45.0,3.0,27.0,11.0,1.0,16.0,15.0,31.0,83.0,2.0,861.0,145.0,513.0,372.0,24.0,10.0,842.0,6.0,6.0,500.0,6.0,0.0,580.0,3233.0,1740.0,48.0,1.0,0.0,3.0,2.0,600.0,592.0,1673.6,1.0,1.0,0.0,0.0,6.0,2.0,5.0,0.0,0.6000000000000001,0.6000000000000001,67.0,False,-0.4881104186190502,-0.6940786935466056,Midfielder
Unknown,Unknown,False,Midfielder,Diego Lainez,862.0,284.0,360.0,1685.8,4053.0,1111.0,171.0,196.0,1797.6,83.0,101.0,1629.5,15.0,31.0,740.0,2.0,0.9,13.0,15.0,11.0,4.0,31.0,27.0,21.0,2.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,13.0,9.0,6.0,4.0,3.0,5.0,15.0,308.3,10.0,140.0,36.0,590.2,40.0,66.0,34.0,17.0,0.0,0.0,17.0,16.0,29.0,6.0,0.0,505.0,7.0,66.0,211.0,278.0,54.0,499.0,27.0,44.0,1193.3,28.0,4.0,395.0,2520.0,1569.0,78.0,26.0,15.0,22.0,29.0,471.0,376.0,1713.8,50.0,0.0,0.0,0.0,14.0,4.0,5.0,0.0,1.0,1.0,72.0,False,-0.4685715049438703,-0.4110652190633257,Midfielder
Unknown,Unknown,False,Midfielder,Diego Llorente,1294.0,616.0,719.0,1329.0,14107.0,3410.0,106.0,121.0,1331.9,397.0,434.0,1427.1,108.0,148.0,1179.5,0.0,0.7,4.0,29.0,1.0,0.0,24.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,25.0,15.0,0.0,16.0,27.0,758.3,11.0,257.0,91.0,537.7,157.0,95.0,5.0,26.0,14.0,1.0,12.0,41.0,81.0,83.0,1.0,904.0,169.0,601.0,339.0,20.0,9.0,886.0,5.0,5.0,400.0,5.0,0.0,549.0,3918.0,2420.0,37.0,2.0,0.0,2.0,7.0,570.0,557.0,1562.3,1.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,0.6,0.6,76.0,False,0.7595887832102987,-0.6254693663991439,Defender
Unknown,Unknown,False,Defender,Dimitri Foulquier,2663.0,833.0,1093.0,2421.8,14785.0,6826.0,384.0,435.0,2850.8,348.0,432.0,2552.8,88.0,174.0,1539.1,4.0,1.9,10.0,52.0,12.0,5.0,80.0,23.0,18.0,2.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,44.0,28.0,26.0,14.0,4.0,18.0,32.0,1266.7,14.0,330.0,98.0,960.5,150.0,140.0,40.0,50.0,6.0,0.0,44.0,32.0,76.0,81.0,1.0,1396.0,81.0,427.0,707.0,357.0,25.0,1069.0,26.0,54.0,1058.4,28.0,3.0,673.0,3463.0,2287.0,91.0,41.0,6.0,19.0,32.0,693.0,613.0,2793.0,32.0,0.0,0.0,0.0,7.0,4.0,7.0,0.0,0.3,0.3,75.0,False,1.6827657270812073,0.1506736469565175,Defender
Unknown,Unknown,False,Defender,Dimitri Liénard,1829.0,853.0,1154.0,2504.3,19123.0,5492.0,309.0,349.0,2733.4,324.0,382.0,2685.3,203.0,375.0,1708.8,4.0,3.7,45.0,99.0,33.0,18.0,92.0,73.0,32.0,33.0,1.0,1.0,2.0,4.0,7.0,2.0,4.0,0.0,1.0,0.0,0.0,50.0,31.0,22.0,22.0,6.0,23.0,52.0,912.0,29.0,343.0,106.0,1137.9,108.0,190.0,45.0,33.0,1.0,0.0,32.0,28.0,78.0,13.0,0.0,1348.0,20.0,235.0,771.0,426.0,19.0,1214.0,15.0,23.0,850.0,16.0,0.0,884.0,4814.0,2388.0,104.0,39.0,1.0,23.0,17.0,1006.0,891.0,3024.6,56.0,2.0,1.0,2.0,28.0,8.0,2.0,0.0,2.9,1.1,75.0,False,1.085286314171757,1.3313258182857557,Forward
Unknown,Unknown,False,Forward,Dimitri Payet,2417.0,1048.0,1459.0,2408.3,19513.0,6023.0,478.0,563.0,2799.5,404.0,516.0,2620.2,145.0,314.0,1522.2,10.0,7.8,64.0,103.0,45.0,8.0,142.0,112.0,68.0,28.0,5.0,3.0,6.0,2.0,17.0,10.0,4.0,1.0,0.0,2.0,0.0,32.0,20.0,7.0,18.0,7.0,14.0,38.0,623.4,24.0,301.0,86.0,985.5,47.0,146.0,108.0,18.0,3.0,0.0,15.0,11.0,43.0,11.0,0.0,1705.0,22.0,152.0,886.0,764.0,82.0,1525.0,39.0,61.0,1816.7,40.0,0.0,1184.0,5481.0,3212.0,184.0,50.0,23.0,33.0,55.0,1555.0,1292.0,2709.7,201.0,7.0,0.0,1.0,43.0,17.0,4.0,2.0,5.2,4.4,82.0,False,0.3733646925933956,2.243972805445222,Forward
Unknown,Unknown,False,Low Involvement,Dimitris Limnios,378.0,83.0,131.0,799.3,1401.0,459.0,42.0,57.0,763.4,33.0,44.0,768.8,7.0,17.0,466.7,0.0,0.6,4.0,2.0,4.0,1.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,2.0,1.0,3.0,6.0,150.0,3.0,73.0,22.0,373.7,22.0,34.0,17.0,6.0,0.0,0.0,6.0,1.0,9.0,1.0,0.0,188.0,4.0,31.0,84.0,92.0,13.0,180.0,6.0,12.0,333.3,7.0,1.0,131.0,902.0,525.0,19.0,8.0,3.0,9.0,5.0,180.0,128.0,859.8000000000001,28.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.6,0.6,73.0,True,-0.927368703497156,-0.9334966580716024,Midfielder
Unknown,Unknown,False,Defender,Dimitris Siovas,3071.0,1515.0,1830.0,2944.9,33983.0,9886.0,369.0,412.0,3192.5,862.0,943.0,3304.7,271.0,452.0,2055.8,0.0,0.1,3.0,77.0,1.0,0.0,76.0,17.0,12.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,30.0,36.0,8.0,3.0,17.0,32.0,1200.0,15.0,264.0,94.0,1395.2,154.0,91.0,19.0,59.0,20.0,0.0,39.0,41.0,88.0,186.0,1.0,2195.0,319.0,1313.0,929.0,104.0,58.0,2105.0,11.0,13.0,1000.0,11.0,0.0,1181.0,7485.0,4339.0,74.0,14.0,0.0,15.0,5.0,1450.0,1396.0,3461.5,9.0,2.0,0.0,0.0,29.0,8.0,5.0,0.0,1.9,1.9,75.0,False,1.7096500970252522,0.2893216622336799,Defender
Unknown,Unknown,False,Midfielder,Diogo Dalot,1090.0,463.0,611.0,1504.1,9706.0,3575.0,171.0,199.0,1664.2,206.0,261.0,1427.1,82.0,130.0,1149.3,1.0,1.4,9.0,37.0,13.0,8.0,42.0,18.0,14.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,37.0,17.0,26.0,9.0,2.0,23.0,37.0,882.1,14.0,180.0,38.0,394.0,98.0,61.0,21.0,26.0,5.0,0.0,21.0,18.0,55.0,54.0,0.0,764.0,56.0,251.0,369.0,185.0,19.0,659.0,9.0,13.0,566.7,10.0,0.0,418.0,2366.0,1395.0,56.0,20.0,9.0,12.0,3.0,450.0,410.0,1730.6,18.0,1.0,0.0,0.0,10.0,5.0,5.0,0.0,0.8,0.8,76.0,False,0.7122840448388102,-0.2030931961475822,Defender
Unknown,Unknown,False,Midfielder,Diogo Jota,1112.0,327.0,451.0,1336.8,5377.0,1228.0,180.0,220.0,1499.6,112.0,151.0,1262.8,30.0,49.0,910.8,0.0,1.6,12.0,33.0,14.0,0.0,46.0,34.0,20.0,0.0,2.0,5.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,10.0,4.0,7.0,3.0,5.0,35.0,250.0,30.0,298.0,76.0,441.5,60.0,106.0,132.0,12.0,1.0,0.0,11.0,8.0,22.0,4.0,0.0,638.0,7.0,58.0,282.0,352.0,96.0,635.0,26.0,46.0,985.0,29.0,3.0,467.0,2732.0,1734.0,87.0,28.0,20.0,30.0,27.0,674.0,502.0,1447.7,133.0,9.0,0.0,0.0,46.0,26.0,2.0,0.0,6.5,6.5,80.0,False,-0.3279794719578009,0.3086180354939035,Midfielder
Unknown,Unknown,False,Low Involvement,Divock Origi,186.0,46.0,60.0,614.6,564.0,77.0,26.0,30.0,404.0,15.0,20.0,440.3,0.0,2.0,0.0,0.0,0.2,2.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,100.0,0.0,44.0,16.0,306.6,3.0,14.0,27.0,4.0,1.0,0.0,3.0,1.0,6.0,2.0,0.0,94.0,3.0,9.0,38.0,57.0,15.0,93.0,1.0,4.0,100.0,1.0,0.0,68.0,336.0,215.0,10.0,6.0,3.0,8.0,4.0,122.0,66.0,486.9,22.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,77.0,True,-1.072808737620676,-1.0306932048638402,Midfielder
Unknown,Unknown,False,Low Involvement,Djavan Anderson,72.0,24.0,33.0,223.9,299.0,70.0,17.0,19.0,258.3,6.0,9.0,133.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,12.5,1.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,1.0,6.0,18.0,18.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,26.0,168.0,78.0,6.0,1.0,0.0,1.0,1.0,25.0,20.0,239.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,True,-1.3108015207318906,-1.1393246395139878,Midfielder
Unknown,Unknown,False,Defender,Djené,2941.0,723.0,943.0,2516.8,16357.0,5196.0,187.0,225.0,2736.8,369.0,436.0,2796.0,160.0,269.0,1948.3,1.0,0.1,5.0,55.0,2.0,1.0,59.0,14.0,10.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,62.0,37.0,32.0,27.0,3.0,22.0,34.0,1400.0,12.0,275.0,102.0,1326.4,131.0,128.0,16.0,39.0,13.0,2.0,26.0,54.0,116.0,205.0,1.0,1310.0,143.0,613.0,691.0,84.0,10.0,1245.0,9.0,13.0,616.7,9.0,0.0,609.0,3621.0,1717.0,47.0,6.0,3.0,8.0,11.0,503.0,478.0,3264.7,6.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,0.2,0.2,82.0,False,2.116588374320353,-0.2209602084255671,Defender
Unknown,Unknown,False,Defender,Djibril Sidibé,1980.0,1522.0,1826.0,2426.0,29460.0,10344.0,533.0,596.0,2510.3,786.0,886.0,2466.0,179.0,300.0,1598.4,2.0,2.6,25.0,117.0,27.0,9.0,133.0,54.0,35.0,16.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,63.0,36.0,31.0,26.0,6.0,32.0,50.0,1286.7,18.0,240.0,93.0,1127.6,101.0,105.0,34.0,30.0,5.0,0.0,25.0,46.0,109.0,63.0,2.0,2040.0,82.0,586.0,1216.0,396.0,6.0,1726.0,10.0,16.0,616.7,11.0,0.0,1253.0,7062.0,4186.0,113.0,32.0,1.0,7.0,12.0,1322.0,1269.0,2858.3,13.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.1,0.1,78.0,False,1.6798275445736617,1.1676639858194149,Forward
Unknown,Unknown,False,Defender,Djibril Sow,2175.0,1075.0,1215.0,2495.8,19259.0,4660.0,479.0,522.0,2597.2,474.0,530.0,2525.5,110.0,138.0,2065.4,2.0,1.4,19.0,70.0,12.0,0.0,114.0,40.0,34.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,67.0,45.0,28.0,36.0,3.0,18.0,53.0,810.0,35.0,536.0,174.0,924.2,167.0,289.0,80.0,47.0,10.0,2.0,37.0,55.0,122.0,32.0,0.0,1504.0,53.0,338.0,983.0,302.0,22.0,1489.0,18.0,28.0,1000.0,20.0,0.0,981.0,5172.0,2458.0,111.0,38.0,2.0,17.0,32.0,1097.0,981.0,2466.8,52.0,0.0,0.0,0.0,11.0,3.0,6.0,0.0,0.5,0.5,74.0,False,1.459904583883854,0.5573268464034525,Forward
